cast_id,title_id,actor_name,role_type
2091,t0537,Millie Bobby Brown,Lead
2092,t0537,Nawazuddin Siddiqui,Supporting
2093,t0538,Javier Bardem,Lead
2094,t0538,Mahershala Ali,Lead
2095,t0538,Michael B. Jordan,Supporting
2096,t0538,Deepika Padukone,Supporting
2097,t0539,Priyanka Chopra,Lead
2098,t0539,Tom Hanks,Supporting
2099,t0540,Florence Pugh,Lead
2100,t0540,Awkwafina,Supporting
2101,t0540,Lee Jung-jae,Supporting
2102,t0540,Denzel Washington,Supporting
2103,t0540,Priyanka Chopra,Lead
2104,t0540,Idris Elba,Supporting
2105,t0541,Florence Pugh,Supporting
2106,t0541,Pedro Pascal,Supporting
2107,t0541,Tessa Thompson,Lead
2108,t0541,Cate Blanchett,Supporting
2109,t0541,Penélope Cruz,Lead
2110,t0541,Regé-Jean Page,Lead
2111,t0542,Zendaya,Supporting
2112,t0542,Tom Hanks,Supporting
2113,t0543,Regé-Jean Page,Lead
2114,t0543,Marion Cotillard,Supporting
2115,t0543,Tom Hanks,Supporting
2116,t0544,Mahershala Ali,Supporting
2117,t0544,Idris Elba,Lead
2118,t0544,Penélope Cruz,Lead
2119,t0545,Marion Cotillard,Supporting
2120,t0545,Millie Bobby Brown,Lead
2121,t0545,Saoirse Ronan,Supporting
2122,t0545,Mahershala Ali,Supporting
2123,t0545,Nawazuddin Siddiqui,Lead
2124,t0546,Javier Bardem,Supporting
2125,t0546,Song Kang-ho,Supporting
2126,t0546,Cate Blanchett,Supporting
2127,t0546,Deepika Padukone,Supporting
2128,t0547,Adam Driver,Supporting
2129,t0547,Viola Davis,Supporting
2130,t0547,Florence Pugh,Supporting
2131,t0547,Lupita Nyong'o,Supporting
2132,t0547,Rami Malek,Supporting
2133,t0547,Song Kang-ho,Supporting
2134,t0548,Lupita Nyong'o,Supporting
2135,t0548,Rami Malek,Lead
2136,t0548,Ken Watanabe,Lead
2137,t0548,Regé-Jean Page,Lead
2138,t0549,Viola Davis,Supporting
2139,t0549,Song Kang-ho,Supporting
2140,t0549,Penélope Cruz,Lead
2141,t0550,Aishwarya Rai,Supporting
2142,t0550,Tom Hanks,Lead
2143,t0550,Michael B. Jordan,Lead
2144,t0550,Meryl Streep,Supporting
2145,t0550,Anya Taylor-Joy,Supporting
2146,t0550,Zendaya,Supporting
2147,t0551,Priyanka Chopra,Supporting
2148,t0551,Millie Bobby Brown,Supporting
2149,t0551,Rami Malek,Supporting
2150,t0551,Pedro Pascal,Supporting
2151,t0551,Viola Davis,Supporting
2152,t0551,Denzel Washington,Supporting
2153,t0552,Aishwarya Rai,Supporting
2154,t0552,Timothée Chalamet,Supporting
2155,t0552,Anya Taylor-Joy,Supporting
2156,t0552,Tessa Thompson,Lead
2157,t0552,Cate Blanchett,Lead
2158,t0552,Mahershala Ali,Lead
2159,t0553,Zendaya,Lead
2160,t0553,Lupita Nyong'o,Supporting
2161,t0553,Ken Watanabe,Supporting
2162,t0553,Adam Driver,Lead
2163,t0554,Priyanka Chopra,Supporting
2164,t0554,Meryl Streep,Supporting
2165,t0555,Lupita Nyong'o,Supporting
2166,t0555,Song Kang-ho,Supporting
2167,t0555,Shah Rukh Khan,Supporting
2168,t0555,Emma Stone,Lead
2169,t0555,Timothée Chalamet,Supporting
2170,t0555,Aishwarya Rai,Lead
2171,t0556,Viola Davis,Lead
2172,t0556,Tessa Thompson,Supporting
2173,t0556,Aishwarya Rai,Supporting
2174,t0556,Javier Bardem,Lead
2175,t0556,Meryl Streep,Lead
2176,t0557,Awkwafina,Supporting
2177,t0557,Adam Driver,Supporting
2178,t0557,Anya Taylor-Joy,Lead
2179,t0557,Marion Cotillard,Lead
2180,t0557,Penélope Cruz,Supporting
2181,t0557,Florence Pugh,Supporting
2182,t0558,Penélope Cruz,Supporting
2183,t0558,Shah Rukh Khan,Supporting
2184,t0558,Timothée Chalamet,Supporting
2185,t0559,Michael B. Jordan,Lead
2186,t0559,Mahershala Ali,Supporting
2187,t0559,Marion Cotillard,Supporting
2188,t0560,Denzel Washington,Supporting
2189,t0560,Tom Hanks,Supporting
2190,t0560,Ryan Gosling,Lead
2191,t0560,Saoirse Ronan,Supporting
2192,t0561,Lee Jung-jae,Lead
2193,t0561,Idris Elba,Supporting
2194,t0561,Priyanka Chopra,Supporting
2195,t0561,Millie Bobby Brown,Supporting
2196,t0561,Lupita Nyong'o,Supporting
2197,t0561,Saoirse Ronan,Supporting
2198,t0562,Ken Watanabe,Supporting
2199,t0562,Adam Driver,Supporting
2200,t0562,Cate Blanchett,Lead
2201,t0563,Cate Blanchett,Supporting
2202,t0563,Lupita Nyong'o,Lead
2203,t0564,Shah Rukh Khan,Supporting
2204,t0564,Mahershala Ali,Supporting
2205,t0564,Penélope Cruz,Lead
2206,t0564,Jason Momoa,Supporting
2207,t0564,Idris Elba,Lead
2208,t0564,Lee Jung-jae,Supporting
2209,t0565,Shah Rukh Khan,Supporting
2210,t0565,Awkwafina,Lead
2211,t0566,Meryl Streep,Supporting
2212,t0566,Oscar Isaac,Lead
2213,t0566,Lee Jung-jae,Lead
2214,t0566,Ryan Gosling,Supporting
2215,t0566,Adam Driver,Supporting
2216,t0567,Priyanka Chopra,Lead
2217,t0567,Shah Rukh Khan,Lead
2218,t0567,Penélope Cruz,Supporting
2219,t0567,Marion Cotillard,Lead
2220,t0567,Tessa Thompson,Supporting
2221,t0568,Priyanka Chopra,Supporting
2222,t0568,Pedro Pascal,Supporting
2223,t0568,Oscar Isaac,Supporting
2224,t0568,Tessa Thompson,Supporting
2225,t0569,Rami Malek,Supporting
2226,t0569,Adam Driver,Supporting
2227,t0570,Zendaya,Supporting
2228,t0570,Gong Yoo,Supporting
2229,t0570,Shah Rukh Khan,Supporting
2230,t0570,Bae Doona,Supporting
2231,t0570,Michael B. Jordan,Supporting
2232,t0571,Tessa Thompson,Supporting
2233,t0571,Deepika Padukone,Lead
2234,t0571,Bae Doona,Supporting
2235,t0571,Ryan Gosling,Supporting
2236,t0572,Zendaya,Lead
2237,t0572,Idris Elba,Lead
2238,t0572,Denzel Washington,Supporting
2239,t0572,Saoirse Ronan,Supporting
2240,t0573,Timothée Chalamet,Lead
2241,t0573,Song Kang-ho,Supporting
2242,t0574,Bae Doona,Supporting
2243,t0574,Emma Stone,Supporting
2244,t0574,Michael B. Jordan,Supporting
2245,t0574,,Supporting
2246,t0574,Lee Jung-jae,Lead
2247,t0575,Millie Bobby Brown,Supporting
2248,t0575,Javier Bardem,Supporting
2249,t0575,Gong Yoo,Supporting
2250,t0576,Bae Doona,Supporting
2251,t0576,Marion Cotillard,Supporting
2252,t0576,Penélope Cruz,Supporting
2253,t0576,Gal Gadot,Supporting
2254,t0577,John Boyega,Supporting
2255,t0577,Nawazuddin Siddiqui,Lead
2256,t0577,Cate Blanchett,Supporting
2257,t0578,Javier Bardem,Supporting
2258,t0578,Oscar Isaac,Supporting
2259,t0578,Gal Gadot,Supporting
2260,t0578,Timothée Chalamet,Supporting
2261,t0579,Jason Momoa,Supporting
2262,t0579,Rami Malek,Supporting
2263,t0579,Oscar Isaac,Supporting
2264,t0579,Deepika Padukone,Supporting
2265,t0579,Aishwarya Rai,Supporting
2266,t0579,Viola Davis,Supporting
2267,t0580,Gong Yoo,Lead
2268,t0580,Oscar Isaac,Supporting
2269,t0580,Bae Doona,Lead
2270,t0580,Viola Davis,Supporting
2271,t0581,Penélope Cruz,Supporting
2272,t0581,John Boyega,Lead
2273,t0581,Gal Gadot,Lead
2274,t0581,Lee Jung-jae,Supporting
2275,t0581,Deepika Padukone,Supporting
2276,t0581,Shah Rukh Khan,Lead
2277,t0582,Priyanka Chopra,Lead
2278,t0582,John Boyega,Supporting
2279,t0582,Zendaya,Supporting
2280,t0583,Rami Malek,Supporting
2281,t0583,Zendaya,Lead
2282,t0584,Millie Bobby Brown,Lead
2283,t0584,Anya Taylor-Joy,Lead
2284,t0585,Awkwafina,Supporting
2285,t0585,Meryl Streep,Lead
2286,t0585,Viola Davis,Supporting
2287,t0585,Regé-Jean Page,Lead
2288,t0585,Jason Momoa,Supporting
2289,t0585,Millie Bobby Brown,Supporting
2290,t0586,Deepika Padukone,Lead
2291,t0586,Florence Pugh,Supporting
2292,t0586,Priyanka Chopra,Supporting
2293,t0586,Lupita Nyong'o,Supporting
2294,t0587,Adam Driver,Supporting
2295,t0587,Ken Watanabe,Supporting
2296,t0588,Lee Jung-jae,Lead
2297,t0588,Deepika Padukone,Lead
2298,t0589,Jason Momoa,Supporting
2299,t0589,Aishwarya Rai,Lead
2300,t0589,Zendaya,Supporting
2301,t0589,Millie Bobby Brown,Lead
2302,t0589,Gal Gadot,Supporting
2303,t0590,Saoirse Ronan,Lead
2304,t0590,Regé-Jean Page,Supporting
2305,t0590,Rami Malek,Supporting
2306,t0591,Pedro Pascal,Supporting
2307,t0591,Gong Yoo,Supporting
2308,t0592,Marion Cotillard,Lead
2309,t0592,Priyanka Chopra,Supporting
2310,t0592,Lee Jung-jae,Lead
2311,t0592,Saoirse Ronan,Supporting
2312,t0592,Pedro Pascal,Supporting
2313,t0593,Pedro Pascal,Supporting
2314,t0593,Gal Gadot,Supporting
2315,t0594,John Boyega,Supporting
2316,t0594,Nawazuddin Siddiqui,Supporting
2317,t0594,Emma Stone,Supporting
2318,t0594,Meryl Streep,Supporting
2319,t0595,Timothée Chalamet,Supporting
2320,t0595,Idris Elba,Lead
2321,t0595,Denzel Washington,Supporting
2322,t0595,Shah Rukh Khan,Supporting
2323,t0596,Gong Yoo,Lead
2324,t0596,Idris Elba,Lead
2325,t0596,Javier Bardem,Lead
2326,t0597,Meryl Streep,Supporting
2327,t0597,Marion Cotillard,Supporting
2328,t0598,Mahershala Ali,Supporting
2329,t0598,Penélope Cruz,Supporting
2330,t0598,Cate Blanchett,Supporting
2331,t0599,Oscar Isaac,Lead
2332,t0599,Gong Yoo,Supporting
2333,t0599,John Boyega,Supporting
2334,t0599,Meryl Streep,Supporting
2335,t0600,Ken Watanabe,Supporting
2336,t0600,John Boyega,Supporting
2337,t0600,Aishwarya Rai,Supporting
2338,t0600,Mahershala Ali,Supporting
2339,t0601,Lee Jung-jae,Supporting
2340,t0601,Denzel Washington,Lead
2341,t0601,Ken Watanabe,Supporting
2342,t0601,Song Kang-ho,Supporting
2343,t0601,Tessa Thompson,Supporting
2344,t0601,Regé-Jean Page,Lead
2345,t0602,Idris Elba,Lead
2346,t0602,Adam Driver,Supporting
2347,t0602,Penélope Cruz,Supporting
2348,t0602,Gal Gadot,Supporting
2349,t0602,Regé-Jean Page,Supporting
2350,t0603,Meryl Streep,Supporting
2351,t0603,Awkwafina,Supporting
2352,t0603,Tessa Thompson,Supporting
2353,t0603,Oscar Isaac,Supporting
2354,t0603,Florence Pugh,Supporting
2355,t0604,Marion Cotillard,Lead
2356,t0604,Penélope Cruz,Supporting
2357,t0604,Millie Bobby Brown,Supporting
2358,t0604,John Boyega,Supporting
2359,t0605,Ken Watanabe,Supporting
2360,t0605,Tom Hanks,Supporting
2361,t0606,Aishwarya Rai,Supporting
2362,t0606,Anya Taylor-Joy,Supporting
2363,t0606,Millie Bobby Brown,Supporting
2364,t0606,Lupita Nyong'o,Supporting
2365,t0606,Marion Cotillard,Supporting
2366,t0606,Javier Bardem,Supporting
2367,t0607,Zendaya,Supporting
2368,t0607,Michael B. Jordan,Supporting
2369,t0607,Meryl Streep,Supporting
2370,t0607,Gong Yoo,Supporting
2371,t0607,Pedro Pascal,Supporting
2372,t0607,Oscar Isaac,Supporting
2373,t0608,Ken Watanabe,Supporting
2374,t0608,Deepika Padukone,Supporting
2375,t0608,Lupita Nyong'o,Supporting
2376,t0608,Mahershala Ali,Supporting
2377,t0608,Denzel Washington,Supporting
2378,t0608,Penélope Cruz,Lead
2379,t0609,Denzel Washington,Lead
2380,t0609,Florence Pugh,Supporting
2381,t0609,Timothée Chalamet,Supporting
2382,t0609,Tom Hanks,Supporting
2383,t0609,Javier Bardem,Supporting
2384,t0610,Javier Bardem,Supporting
2385,t0610,Tessa Thompson,Supporting
2386,t0610,Viola Davis,Supporting
2387,t0610,Timothée Chalamet,Supporting
2388,t0611,Lee Jung-jae,Supporting
2389,t0611,Bae Doona,Supporting
2390,t0611,Regé-Jean Page,Supporting
2391,t0612,John Boyega,Lead
2392,t0612,Adam Driver,Supporting
2393,t0612,Song Kang-ho,Lead
2394,t0612,Nawazuddin Siddiqui,Supporting
2395,t0612,Priyanka Chopra,Supporting
2396,t0612,Cate Blanchett,Lead
2397,t0613,Zendaya,Lead
2398,t0613,Lupita Nyong'o,Supporting
2399,t0613,John Boyega,Supporting
2400,t0613,Anya Taylor-Joy,Lead
2401,t0614,Zendaya,Supporting
2402,t0614,Ken Watanabe,Supporting
2403,t0614,Cate Blanchett,Lead
2404,t0614,Song Kang-ho,Supporting
2405,t0615,Penélope Cruz,Supporting
2406,t0615,Song Kang-ho,Supporting
2407,t0615,Tom Hanks,Supporting
2408,t0616,Idris Elba,Supporting
2409,t0616,Jason Momoa,Supporting
2410,t0616,Gal Gadot,Lead
2411,t0616,Penélope Cruz,Supporting
2412,t0616,Oscar Isaac,Supporting
2413,t0617,Javier Bardem,Supporting
2414,t0617,Cate Blanchett,Supporting
2415,t0617,Anya Taylor-Joy,Supporting
2416,t0617,Idris Elba,Supporting
2417,t0617,Shah Rukh Khan,Lead
2418,t0618,Timothée Chalamet,Lead
2419,t0618,Marion Cotillard,Supporting
2420,t0618,Florence Pugh,Supporting
2421,t0619,Adam Driver,Lead
2422,t0619,Ken Watanabe,Supporting
2423,t0619,Marion Cotillard,Lead
2424,t0619,Penélope Cruz,Supporting
2425,t0619,Anya Taylor-Joy,Lead
2426,t0620,Marion Cotillard,Supporting
2427,t0620,Idris Elba,Supporting
2428,t0621,Viola Davis,Supporting
2429,t0621,Gong Yoo,Lead
2430,t0621,Timothée Chalamet,Supporting
2431,t0621,Cate Blanchett,Supporting
2432,t0621,Emma Stone,Lead
2433,t0622,Mahershala Ali,Lead
2434,t0622,Viola Davis,Supporting
2435,t0623,John Boyega,Supporting
2436,t0623,Gong Yoo,Supporting
2437,t0624,Penélope Cruz,Lead
2438,t0624,Song Kang-ho,Lead
2439,t0624,Emma Stone,Supporting
2440,t0624,Meryl Streep,Supporting
2441,t0624,Ken Watanabe,Supporting
2442,t0624,Tessa Thompson,Lead
2443,t0625,Tom Hanks,Lead
2444,t0625,Ken Watanabe,Supporting
2445,t0625,Mahershala Ali,Supporting
2446,t0625,Tessa Thompson,Lead
2447,t0626,Jason Momoa,Lead
2448,t0626,Saoirse Ronan,Supporting
2449,t0626,Lee Jung-jae,Lead
2450,t0626,Nawazuddin Siddiqui,Supporting
2451,t0626,Priyanka Chopra,Lead
2452,t0627,Gal Gadot,Lead
2453,t0627,Viola Davis,Supporting
2454,t0627,Shah Rukh Khan,Lead
2455,t0627,Florence Pugh,Supporting
2456,t0627,Priyanka Chopra,Supporting
2457,t0628,Aishwarya Rai,Supporting
2458,t0628,Lee Jung-jae,Lead
2459,t0628,Penélope Cruz,Supporting
2460,t0629,John Boyega,Supporting
2461,t0629,Deepika Padukone,Supporting
2462,t0629,Aishwarya Rai,Lead
2463,t0630,Lee Jung-jae,Lead
2464,t0630,Pedro Pascal,Supporting
2465,t0630,Idris Elba,Supporting
2466,t0630,Millie Bobby Brown,Lead
2467,t0630,Priyanka Chopra,Supporting
2468,t0631,Tessa Thompson,Supporting
2469,t0631,Jason Momoa,Lead
2470,t0631,Cate Blanchett,Supporting
2471,t0632,Timothée Chalamet,Supporting
2472,t0632,Oscar Isaac,Supporting
2473,t0632,Anya Taylor-Joy,Supporting
2474,t0632,Gong Yoo,Supporting
2475,t0633,Aishwarya Rai,Lead
2476,t0633,Priyanka Chopra,Lead
2477,t0634,Tessa Thompson,Lead
2478,t0634,Penélope Cruz,Lead
2479,t0634,Emma Stone,Lead
2480,t0634,Anya Taylor-Joy,Supporting
2481,t0634,Pedro Pascal,Supporting
2482,t0634,Zendaya,Lead
2483,t0635,Millie Bobby Brown,Supporting
2484,t0635,Lupita Nyong'o,Supporting
2485,t0635,Florence Pugh,Lead
2486,t0635,Ken Watanabe,Supporting
2487,t0635,Tom Hanks,Supporting
2488,t0635,Zendaya,Lead
2489,t0636,Pedro Pascal,Lead
2490,t0636,Rami Malek,Supporting
2491,t0637,Zendaya,Supporting
2492,t0637,Idris Elba,Supporting
2493,t0637,Viola Davis,Supporting
2494,t0637,Ken Watanabe,Supporting
2495,t0638,Regé-Jean Page,Supporting
2496,t0638,Deepika Padukone,Supporting
2497,t0638,Bae Doona,Lead
2498,t0638,Denzel Washington,Supporting
2499,t0638,Marion Cotillard,Supporting
2500,t0639,,Supporting
2501,t0639,Awkwafina,Supporting
2502,t0639,Denzel Washington,Supporting
2503,t0639,Lee Jung-jae,Supporting
2504,t0639,Idris Elba,Supporting
2505,t0639,Zendaya,Supporting
2506,t0640,Pedro Pascal,Supporting
2507,t0640,Regé-Jean Page,Supporting
2508,t0641,Michael B. Jordan,Supporting
2509,t0641,Penélope Cruz,Supporting
2510,t0641,Millie Bobby Brown,Supporting
2511,t0641,Priyanka Chopra,Supporting
2512,t0641,Ken Watanabe,Supporting
2513,t0641,Denzel Washington,Supporting
2514,t0642,Anya Taylor-Joy,Supporting
2515,t0642,Regé-Jean Page,Supporting
2516,t0642,Gal Gadot,Supporting
2517,t0642,Lee Jung-jae,Lead
2518,t0643,Penélope Cruz,Lead
2519,t0643,Adam Driver,Supporting
2520,t0643,Oscar Isaac,Supporting
2521,t0643,Song Kang-ho,Supporting
2522,t0644,Florence Pugh,Supporting
2523,t0644,Viola Davis,Supporting
2524,t0644,Zendaya,Lead
2525,t0644,Jason Momoa,Supporting
2526,t0644,Adam Driver,Supporting
2527,t0644,John Boyega,Supporting
2528,t0645,Shah Rukh Khan,Supporting
2529,t0645,Viola Davis,Supporting
2530,t0645,Lee Jung-jae,Supporting
2531,t0646,Saoirse Ronan,Lead
2532,t0646,Penélope Cruz,Lead
2533,t0647,John Boyega,Lead
2534,t0647,Song Kang-ho,Supporting
2535,t0647,Regé-Jean Page,Supporting
2536,t0647,Oscar Isaac,Supporting
2537,t0647,Zendaya,Lead
2538,t0648,Awkwafina,Supporting
2539,t0648,Gong Yoo,Supporting
2540,t0648,John Boyega,Lead
2541,t0648,Regé-Jean Page,Supporting
2542,t0648,Bae Doona,Supporting
2543,t0649,Ken Watanabe,Supporting
2544,t0649,Song Kang-ho,Supporting
2545,t0649,Awkwafina,Lead
2546,t0649,Gal Gadot,Supporting
2547,t0649,Penélope Cruz,Supporting
2548,t0649,Aishwarya Rai,Supporting
2549,t0650,Rami Malek,Supporting
2550,t0650,Timothée Chalamet,Supporting
2551,t0650,Regé-Jean Page,Supporting
2552,t0650,Shah Rukh Khan,Lead
2553,t0650,Mahershala Ali,Supporting
2554,t0650,Tom Hanks,Lead
2555,t0651,Adam Driver,Supporting
2556,t0651,Priyanka Chopra,Supporting
2557,t0651,Saoirse Ronan,Supporting
2558,t0651,Tom Hanks,Lead
2559,t0652,Pedro Pascal,Lead
2560,t0652,Aishwarya Rai,Supporting
2561,t0652,Ken Watanabe,Lead
2562,t0652,Lee Jung-jae,Supporting
2563,t0652,Bae Doona,Lead
2564,t0653,Adam Driver,Supporting
2565,t0653,Jason Momoa,Lead
2566,t0653,Priyanka Chopra,Lead
2567,t0653,Zendaya,Supporting
2568,t0654,Adam Driver,Supporting
2569,t0654,Gal Gadot,Lead
2570,t0654,Shah Rukh Khan,Lead
2571,t0655,Javier Bardem,Supporting
2572,t0655,Priyanka Chopra,Supporting
2573,t0656,Deepika Padukone,Supporting
2574,t0656,Oscar Isaac,Supporting
2575,t0656,Tessa Thompson,Lead
2576,t0657,Aishwarya Rai,Supporting
2577,t0657,Tom Hanks,Supporting
2578,t0658,Nawazuddin Siddiqui,Supporting
2579,t0658,Denzel Washington,Supporting
2580,t0658,Ken Watanabe,Supporting
2581,t0659,Jason Momoa,Lead
2582,t0659,Awkwafina,Supporting
2583,t0659,Timothée Chalamet,Supporting
2584,t0659,Florence Pugh,Supporting
2585,t0659,Aishwarya Rai,Supporting
2586,t0659,Rami Malek,Supporting
2587,t0660,Tessa Thompson,Supporting
2588,t0660,Regé-Jean Page,Supporting
2589,t0660,Lupita Nyong'o,Lead
2590,t0660,Florence Pugh,Lead
2591,t0660,Idris Elba,Lead
2592,t0661,Javier Bardem,Supporting
2593,t0661,John Boyega,Supporting
2594,t0661,Tom Hanks,Supporting
2595,t0661,Gal Gadot,Supporting
2596,t0662,Jason Momoa,Supporting
2597,t0662,Zendaya,Supporting
2598,t0662,Penélope Cruz,Supporting
2599,t0662,Idris Elba,Supporting
2600,t0662,Ryan Gosling,Lead
2601,t0662,Lupita Nyong'o,Supporting
2602,t0663,Marion Cotillard,Supporting
2603,t0663,Regé-Jean Page,Supporting
2604,t0663,Penélope Cruz,Supporting
2605,t0663,Tom Hanks,Lead
2606,t0663,Anya Taylor-Joy,Lead
2607,t0664,John Boyega,Lead
2608,t0664,Ken Watanabe,Supporting
2609,t0664,Bae Doona,Supporting
2610,t0664,Meryl Streep,Lead
2611,t0665,Anya Taylor-Joy,Supporting
2612,t0665,Idris Elba,Supporting
2613,t0665,Florence Pugh,Supporting
2614,t0665,Oscar Isaac,Supporting
2615,t0666,Shah Rukh Khan,Supporting
2616,t0666,Deepika Padukone,Supporting
2617,t0666,Jason Momoa,Supporting
2618,t0667,Penélope Cruz,Supporting
2619,t0667,Denzel Washington,Supporting
2620,t0667,Cate Blanchett,Supporting
2621,t0667,Mahershala Ali,Supporting
2622,t0668,Deepika Padukone,Supporting
2623,t0668,Awkwafina,Supporting
2624,t0668,Gong Yoo,Supporting
2625,t0669,Viola Davis,Supporting
2626,t0669,Shah Rukh Khan,Lead
2627,t0669,Jason Momoa,Lead
2628,t0669,Florence Pugh,Supporting
2629,t0669,Ryan Gosling,Supporting
2630,t0669,Pedro Pascal,Supporting
2631,t0670,Emma Stone,Supporting
2632,t0670,Idris Elba,Lead
2633,t0670,Awkwafina,Supporting
2634,t0671,Viola Davis,Supporting
2635,t0671,Shah Rukh Khan,Lead
2636,t0671,Rami Malek,Supporting
2637,t0671,Song Kang-ho,Supporting
2638,t0671,Regé-Jean Page,Supporting
2639,t0672,Regé-Jean Page,Lead
2640,t0672,Lupita Nyong'o,Supporting
2641,t0672,Ryan Gosling,Lead
2642,t0672,Millie Bobby Brown,Lead
2643,t0673,Idris Elba,Supporting
2644,t0673,Song Kang-ho,Supporting
2645,t0674,Priyanka Chopra,Supporting
2646,t0674,Meryl Streep,Supporting
2647,t0674,Ryan Gosling,Lead
2648,t0674,Viola Davis,Supporting
2649,t0675,Idris Elba,Lead
2650,t0675,Gong Yoo,Lead
2651,t0675,Penélope Cruz,Supporting
2652,t0675,Ryan Gosling,Lead
2653,t0676,Shah Rukh Khan,Lead
2654,t0676,Idris Elba,Supporting
2655,t0676,Pedro Pascal,Lead
2656,t0677,Emma Stone,Supporting
2657,t0677,Viola Davis,Supporting
2658,t0678,Mahershala Ali,Supporting
2659,t0678,Deepika Padukone,Supporting
2660,t0678,Oscar Isaac,Lead
2661,t0678,Emma Stone,Supporting
2662,t0679,Rami Malek,Supporting
2663,t0679,Pedro Pascal,Lead
2664,t0679,Gong Yoo,Lead
2665,t0679,Timothée Chalamet,Supporting
2666,t0679,Bae Doona,Supporting
2667,t0679,Mahershala Ali,Lead
2668,t0680,Marion Cotillard,Supporting
2669,t0680,Meryl Streep,Lead
2670,t0680,Tessa Thompson,Supporting
2671,t0680,Javier Bardem,Supporting
2672,t0681,Anya Taylor-Joy,Supporting
2673,t0681,Florence Pugh,Supporting
2674,t0681,Aishwarya Rai,Lead
2675,t0682,Michael B. Jordan,Supporting
2676,t0682,Idris Elba,Supporting
2677,t0683,Bae Doona,Lead
2678,t0683,Florence Pugh,Supporting
2679,t0683,Regé-Jean Page,Lead
2680,t0683,Idris Elba,Supporting
2681,t0683,Aishwarya Rai,Supporting
2682,t0683,Awkwafina,Supporting
2683,t0684,Gal Gadot,Supporting
2684,t0684,Pedro Pascal,Supporting
2685,t0684,Rami Malek,Lead
2686,t0684,Ken Watanabe,Lead
2687,t0684,Song Kang-ho,Supporting
2688,t0684,Zendaya,Supporting
2689,t0685,Denzel Washington,Lead
2690,t0685,Bae Doona,Supporting
2691,t0685,Ryan Gosling,Supporting
2692,t0685,Penélope Cruz,Lead
2693,t0686,Timothée Chalamet,Supporting
2694,t0686,Viola Davis,Supporting
2695,t0687,Shah Rukh Khan,Supporting
2696,t0687,Millie Bobby Brown,Supporting
2697,t0687,Tom Hanks,Lead
2698,t0687,Awkwafina,Lead
2699,t0688,Michael B. Jordan,Supporting
2700,t0688,Zendaya,Supporting
2701,t0688,Javier Bardem,Supporting
2702,t0688,Pedro Pascal,Supporting
2703,t0688,Priyanka Chopra,Lead
2704,t0688,Oscar Isaac,Supporting
2705,t0689,Adam Driver,Lead
2706,t0689,Ken Watanabe,Supporting
2707,t0689,Gong Yoo,Lead
2708,t0690,Shah Rukh Khan,Supporting
2709,t0690,Anya Taylor-Joy,Supporting
2710,t0690,Gal Gadot,Supporting
2711,t0691,Cate Blanchett,Supporting
2712,t0691,Penélope Cruz,Supporting
2713,t0692,Lupita Nyong'o,Supporting
2714,t0692,Javier Bardem,Supporting
2715,t0692,Meryl Streep,Supporting
2716,t0692,Regé-Jean Page,Supporting
2717,t0692,Marion Cotillard,Supporting
2718,t0692,Ken Watanabe,Lead
2719,t0693,Ryan Gosling,Supporting
2720,t0693,Regé-Jean Page,Supporting
2721,t0693,Florence Pugh,Lead
2722,t0693,Tom Hanks,Supporting
2723,t0693,Gong Yoo,Supporting
2724,t0693,Song Kang-ho,Supporting
2725,t0694,Meryl Streep,Supporting
2726,t0694,Tessa Thompson,Supporting
2727,t0694,Timothée Chalamet,Supporting
2728,t0694,Ken Watanabe,Supporting
2729,t0695,Ryan Gosling,Supporting
2730,t0695,Mahershala Ali,Supporting
2731,t0696,Timothée Chalamet,Lead
2732,t0696,Michael B. Jordan,Supporting
2733,t0696,Awkwafina,Supporting
2734,t0697,Bae Doona,Supporting
2735,t0697,Marion Cotillard,Supporting
2736,t0697,Mahershala Ali,Supporting
2737,t0697,Aishwarya Rai,Supporting
2738,t0698,Oscar Isaac,Supporting
2739,t0698,Lee Jung-jae,Supporting
2740,t0698,Song Kang-ho,Supporting
2741,t0699,Penélope Cruz,Supporting
2742,t0699,Emma Stone,Lead
2743,t0699,Idris Elba,Lead
2744,t0699,Ryan Gosling,Supporting
2745,t0700,Viola Davis,Supporting
2746,t0700,Meryl Streep,Supporting
2747,t0700,Oscar Isaac,Supporting
2748,t0701,Song Kang-ho,Lead
2749,t0701,Ken Watanabe,Lead
2750,t0701,Emma Stone,Supporting
2751,t0701,Meryl Streep,Lead
2752,t0701,Tom Hanks,Lead
2753,t0701,Anya Taylor-Joy,Lead
2754,t0702,Bae Doona,Lead
2755,t0702,Anya Taylor-Joy,Supporting
2756,t0702,Nawazuddin Siddiqui,Supporting
2757,t0702,Michael B. Jordan,Supporting
2758,t0702,Tessa Thompson,Lead
2759,t0703,Ken Watanabe,Supporting
2760,t0703,Florence Pugh,Supporting
2761,t0703,Song Kang-ho,Lead
2762,t0703,Gal Gadot,Supporting
2763,t0703,Denzel Washington,Supporting
2764,t0704,Regé-Jean Page,Lead
2765,t0704,Ryan Gosling,Supporting
2766,t0704,Oscar Isaac,Lead
2767,t0704,Idris Elba,Supporting
2768,t0704,Aishwarya Rai,Supporting
2769,t0705,Tom Hanks,Supporting
2770,t0705,Meryl Streep,Supporting
2771,t0705,Zendaya,Supporting
2772,t0705,Gong Yoo,Supporting
2773,t0705,Adam Driver,Supporting
