view_id,title_id,month,views
41296,t0687,2023-11,243
41297,t0687,2023-12,209
41298,t0687,2024-01,240
41299,t0687,2024-02,409
41300,t0687,2024-03,294
41301,t0687,2024-04,260
41302,t0687,2024-05,325
41303,t0687,2024-06,326
41304,t0688,2022-03,181470
41305,t0688,2022-04,113111
41306,t0688,2022-05,168194
41307,t0688,2022-06,98584
41308,t0688,2022-07,173870
41309,t0688,2022-08,99478
41310,t0688,2022-09,85847
41311,t0688,2022-10,105386
41312,t0688,2022-11,56808
41313,t0688,2022-12,74147
41314,t0688,2023-01,47859
41315,t0688,2023-02,41103
41316,t0688,2023-03,25412
41317,t0688,2023-04,26580
41318,t0688,2023-05,32085
41319,t0688,2023-06,39717
41320,t0688,2023-07,36413
41321,t0688,2023-08,31019
41322,t0688,2023-09,29752
41323,t0688,2023-10,37839
41324,t0688,2023-11,39295
41325,t0688,2023-12,28309
41326,t0688,2024-01,38182
41327,t0688,2024-02,29127
41328,t0688,2024-03,39372
41329,t0688,2024-04,36249
41330,t0688,2024-05,35487
41331,t0688,2024-06,19624
41332,t0689,2018-07,686
41333,t0689,2018-08,502
41334,t0689,2018-09,393
41335,t0689,2018-10,343
41336,t0689,2018-11,209
41337,t0689,2018-12,334
41338,t0689,2019-01,313
41339,t0689,2019-02,232
41340,t0689,2019-03,151
41341,t0689,2019-04,103
41342,t0689,2019-05,104
41343,t0689,2019-06,66
41344,t0689,2019-07,91
41345,t0689,2019-08,64
41346,t0689,2019-09,103
41347,t0689,2019-10,46
41348,t0689,2019-11,69
41349,t0689,2019-12,82
41350,t0689,2020-01,92
41351,t0689,2020-02,55
41352,t0689,2020-03,53
41353,t0689,2020-04,71
41354,t0689,2020-05,69
41355,t0689,2020-06,89
41356,t0689,2020-07,78
41357,t0689,2020-08,58
41358,t0689,2020-09,74
41359,t0689,2020-10,64
41360,t0689,2020-11,80
41361,t0689,2020-12,80
41362,t0689,2021-01,60
41363,t0689,2021-02,88
41364,t0689,2021-03,63
41365,t0689,2021-04,94
41366,t0689,2021-05,70
41367,t0689,2021-06,81
41368,t0689,2021-07,68
41369,t0689,2021-08,58
41370,t0689,2021-09,50
41371,t0689,2021-10,98
41372,t0689,2021-11,99
41373,t0689,2021-12,69
41374,t0689,2022-01,58
41375,t0689,2022-02,79
41376,t0689,2022-03,57
41377,t0689,2022-04,67
41378,t0689,2022-05,48
41379,t0689,2022-06,91
41380,t0689,2022-07,82
41381,t0689,2022-08,93
41382,t0689,2022-09,54
41383,t0689,2022-10,68
41384,t0689,2022-11,72
41385,t0689,2022-12,90
41386,t0689,2023-01,66
41387,t0689,2023-02,97
41388,t0689,2023-03,93
41389,t0689,2023-04,57
41390,t0689,2023-05,60
41391,t0689,2023-06,64
41392,t0689,2023-07,91
41393,t0689,2023-08,100
41394,t0689,2023-09,88
41395,t0689,2023-10,99
41396,t0689,2023-11,57
41397,t0689,2023-12,55
41398,t0689,2024-01,89
41399,t0689,2024-02,98
41400,t0689,2024-03,45
41401,t0689,2024-04,58
41402,t0689,2024-05,91
41403,t0689,2024-06,100
41404,t0690,2017-06,6571
41405,t0690,2017-07,10582
41406,t0690,2017-08,11176
41407,t0690,2017-09,8862
41408,t0690,2017-10,5392
41409,t0690,2017-11,5136
41410,t0690,2017-12,4551
41411,t0690,2018-01,4445
41412,t0690,2018-02,4508
41413,t0690,2018-03,3782
41414,t0690,2018-04,2237
41415,t0690,2018-05,1428
41416,t0690,2018-06,1982
41417,t0690,2018-07,1139
41418,t0690,2018-08,1260
41419,t0690,2018-09,1897
41420,t0690,2018-10,1340
41421,t0690,2018-11,1114
41422,t0690,2018-12,1063
41423,t0690,2019-01,1195
41424,t0690,2019-02,1097
41425,t0690,2019-03,1919
41426,t0690,2019-04,994
41427,t0690,2019-05,1976
41428,t0690,2019-06,1481
41429,t0690,2019-07,985
41430,t0690,2019-08,2052
41431,t0690,2019-09,1902
41432,t0690,2019-10,2026
41433,t0690,2019-11,1901
41434,t0690,2019-12,1324
41435,t0690,2020-01,995
41436,t0690,2020-02,1335
41437,t0690,2020-03,1824
41438,t0690,2020-04,1164
41439,t0690,2020-05,1830
41440,t0690,2020-06,1909
41441,t0690,2020-07,1870
41442,t0690,2020-08,1566
41443,t0690,2020-09,2089
41444,t0690,2020-10,1934
41445,t0690,2020-11,2072
41446,t0690,2020-12,1183
41447,t0690,2021-01,1391
41448,t0690,2021-02,1351
41449,t0690,2021-03,1350
41450,t0690,2021-04,1689
41451,t0690,2021-05,1153
41452,t0690,2021-06,1857
41453,t0690,2021-07,1195
41454,t0690,2021-08,1629
41455,t0690,2021-09,902
41456,t0690,2021-10,1352
41457,t0690,2021-11,1058
41458,t0690,2021-12,1347
41459,t0690,2022-01,1865
41460,t0690,2022-02,1236
41461,t0690,2022-03,1748
41462,t0690,2022-04,933
41463,t0690,2022-05,1809
41464,t0690,2022-06,1512
41465,t0690,2022-07,1310
41466,t0690,2022-08,1190
41467,t0690,2022-09,1614
41468,t0690,2022-10,955
41469,t0690,2022-11,1918
41470,t0690,2022-12,1068
41471,t0690,2023-01,1013
41472,t0690,2023-02,1228
41473,t0690,2023-03,1760
41474,t0690,2023-04,1981
41475,t0690,2023-05,1830
41476,t0690,2023-06,1516
41477,t0690,2023-07,1665
41478,t0690,2023-08,1011
41479,t0690,2023-09,1460
41480,t0690,2023-10,1658
41481,t0690,2023-11,1346
41482,t0690,2023-12,1294
41483,t0690,2024-01,1346
41484,t0690,2024-02,1583
41485,t0690,2024-03,1644
41486,t0690,2024-04,1892
41487,t0690,2024-05,1985
41488,t0690,2024-06,930
41489,t0691,2022-06,460
41490,t0691,2022-07,472
41491,t0691,2022-08,576
41492,t0691,2022-09,392
41493,t0691,2022-10,323
41494,t0691,2022-11,328
41495,t0691,2022-12,330
41496,t0691,2023-01,181
41497,t0691,2023-02,190
41498,t0691,2023-03,183
41499,t0691,2023-04,83
41500,t0691,2023-05,56
41501,t0691,2023-06,78
41502,t0691,2023-07,80
41503,t0691,2023-08,92
41504,t0691,2023-09,96
41505,t0691,2023-10,58
41506,t0691,2023-11,96
41507,t0691,2023-12,75
41508,t0691,2024-01,72
41509,t0691,2024-02,45
41510,t0691,2024-03,87
41511,t0691,2024-04,78
41512,t0691,2024-05,86
41513,t0691,2024-06,46
41514,t0692,2015-07,8235
41515,t0692,2015-08,11478
41516,t0692,2015-09,5685
41517,t0692,2015-10,5234
41518,t0692,2015-11,8106
41519,t0692,2015-12,5113
41520,t0692,2016-01,4555
41521,t0692,2016-02,4820
41522,t0692,2016-03,4161
41523,t0692,2016-04,2398
41524,t0692,2016-05,1836
41525,t0692,2016-06,923
41526,t0692,2016-07,1355
41527,t0692,2016-08,1079
41528,t0692,2016-09,1982
41529,t0692,2016-10,1935
41530,t0692,2016-11,1723
41531,t0692,2016-12,1200
41532,t0692,2017-01,1550
41533,t0692,2017-02,1209
41534,t0692,2017-03,1744
41535,t0692,2017-04,2095
41536,t0692,2017-05,2050
41537,t0692,2017-06,1213
41538,t0692,2017-07,1784
41539,t0692,2017-08,1677
41540,t0692,2017-09,1742
41541,t0692,2017-10,2072
41542,t0692,2017-11,1423
41543,t0692,2017-12,1873
41544,t0692,2018-01,1057
41545,t0692,2018-02,1917
41546,t0692,2018-03,1946
41547,t0692,2018-04,1772
41548,t0692,2018-05,1174
41549,t0692,2018-06,2020
41550,t0692,2018-07,1139
41551,t0692,2018-08,1166
41552,t0692,2018-09,1529
41553,t0692,2018-10,1523
41554,t0692,2018-11,1384
41555,t0692,2018-12,1519
41556,t0692,2019-01,1981
41557,t0692,2019-02,1571
41558,t0692,2019-03,1858
41559,t0692,2019-04,1637
41560,t0692,2019-05,1229
41561,t0692,2019-06,1481
41562,t0692,2019-07,2017
41563,t0692,2019-08,1603
41564,t0692,2019-09,1924
41565,t0692,2019-10,2025
41566,t0692,2019-11,1498
41567,t0692,2019-12,1479
41568,t0692,2020-01,1970
41569,t0692,2020-02,2020
41570,t0692,2020-03,1296
41571,t0692,2020-04,1048
41572,t0692,2020-05,1343
41573,t0692,2020-06,1526
41574,t0692,2020-07,1669
41575,t0692,2020-08,1132
41576,t0692,2020-09,1182
41577,t0692,2020-10,1123
41578,t0692,2020-11,930
41579,t0692,2020-12,1707
41580,t0692,2021-01,1877
41581,t0692,2021-02,1886
41582,t0692,2021-03,1579
41583,t0692,2021-04,1225
41584,t0692,2021-05,1502
41585,t0692,2021-06,1638
41586,t0692,2021-07,1287
41587,t0692,2021-08,1702
41588,t0692,2021-09,1818
41589,t0692,2021-10,1604
41590,t0692,2021-11,946
41591,t0692,2021-12,1981
41592,t0692,2022-01,1580
41593,t0692,2022-02,1876
41594,t0692,2022-03,2067
41595,t0692,2022-04,1292
41596,t0692,2022-05,1047
41597,t0692,2022-06,1473
41598,t0692,2022-07,2008
41599,t0692,2022-08,1408
41600,t0692,2022-09,1773
41601,t0692,2022-10,1560
41602,t0692,2022-11,1787
41603,t0692,2022-12,1754
41604,t0692,2023-01,993
41605,t0692,2023-02,966
41606,t0692,2023-03,1351
41607,t0692,2023-04,1561
41608,t0692,2023-05,985
41609,t0692,2023-06,1412
41610,t0692,2023-07,1866
41611,t0692,2023-08,1445
41612,t0692,2023-09,1031
41613,t0692,2023-10,1533
41614,t0692,2023-11,1305
41615,t0692,2023-12,977
41616,t0692,2024-01,998
41617,t0692,2024-02,901
41618,t0692,2024-03,1990
41619,t0692,2024-04,1390
41620,t0692,2024-05,1977
41621,t0692,2024-06,1611
41622,t0693,2018-10,46787
41623,t0693,2018-11,57879
41624,t0693,2018-12,28533
41625,t0693,2019-01,43600
41626,t0693,2019-02,34639
41627,t0693,2019-03,26067
41628,t0693,2019-04,17869
41629,t0693,2019-05,24649
41630,t0693,2019-06,14029
41631,t0693,2019-07,10354
41632,t0693,2019-08,11038
41633,t0693,2019-09,4862
41634,t0693,2019-10,7875
41635,t0693,2019-11,5393
41636,t0693,2019-12,9303
41637,t0693,2020-01,6510
41638,t0693,2020-02,9761
41639,t0693,2020-03,10040
41640,t0693,2020-04,7718
41641,t0693,2020-05,8867
41642,t0693,2020-06,10266
41643,t0693,2020-07,7391
41644,t0693,2020-08,5970
41645,t0693,2020-09,6653
41646,t0693,2020-10,4501
41647,t0693,2020-11,7232
41648,t0693,2020-12,8365
41649,t0693,2021-01,8195
41650,t0693,2021-02,8839
41651,t0693,2021-03,10057
41652,t0693,2021-04,10460
41653,t0693,2021-05,4732
41654,t0693,2021-06,7503
41655,t0693,2021-07,8687
41656,t0693,2021-08,6150
41657,t0693,2021-09,6784
41658,t0693,2021-10,7440
41659,t0693,2021-11,7893
41660,t0693,2021-12,8501
41661,t0693,2022-01,8695
41662,t0693,2022-02,7967
41663,t0693,2022-03,8507
41664,t0693,2022-04,8474
41665,t0693,2022-05,7702
41666,t0693,2022-06,5830
41667,t0693,2022-07,4866
41668,t0693,2022-08,6026
41669,t0693,2022-09,5207
41670,t0693,2022-10,9777
41671,t0693,2022-11,10481
41672,t0693,2022-12,8774
41673,t0693,2023-01,8962
41674,t0693,2023-02,7327
41675,t0693,2023-03,5135
41676,t0693,2023-04,10395
41677,t0693,2023-05,9402
41678,t0693,2023-06,9937
41679,t0693,2023-07,4985
41680,t0693,2023-08,5252
41681,t0693,2023-09,7450
41682,t0693,2023-10,6673
41683,t0693,2023-11,8919
41684,t0693,2023-12,10381
41685,t0693,2024-01,9754
41686,t0693,2024-02,6961
41687,t0693,2024-03,10204
41688,t0693,2024-04,9345
41689,t0693,2024-05,9906
41690,t0693,2024-06,6654
41691,t0694,2017-06,528
41692,t0694,2017-07,505
41693,t0694,2017-08,322
41694,t0694,2017-09,323
41695,t0694,2017-10,435
41696,t0694,2017-11,286
41697,t0694,2017-12,215
41698,t0694,2018-01,276
41699,t0694,2018-02,180
41700,t0694,2018-03,121
41701,t0694,2018-04,74
41702,t0694,2018-05,58
41703,t0694,2018-06,97
41704,t0694,2018-07,59
41705,t0694,2018-08,96
41706,t0694,2018-09,76
41707,t0694,2018-10,91
41708,t0694,2018-11,52
41709,t0694,2018-12,64
41710,t0694,2019-01,52
41711,t0694,2019-02,103
41712,t0694,2019-03,101
41713,t0694,2019-04,71
41714,t0694,2019-05,84
41715,t0694,2019-06,83
41716,t0694,2019-07,88
41717,t0694,2019-08,80
41718,t0694,2019-09,102
41719,t0694,2019-10,93
41720,t0694,2019-11,74
41721,t0694,2019-12,53
41722,t0694,2020-01,60
41723,t0694,2020-02,65
41724,t0694,2020-03,104
41725,t0694,2020-04,45
41726,t0694,2020-05,80
41727,t0694,2020-06,88
41728,t0694,2020-07,64
41729,t0694,2020-08,76
41730,t0694,2020-09,73
41731,t0694,2020-10,52
41732,t0694,2020-11,48
41733,t0694,2020-12,94
41734,t0694,2021-01,69
41735,t0694,2021-02,79
41736,t0694,2021-03,76
41737,t0694,2021-04,66
41738,t0694,2021-05,84
41739,t0694,2021-06,90
41740,t0694,2021-07,91
41741,t0694,2021-08,47
41742,t0694,2021-09,95
41743,t0694,2021-10,99
41744,t0694,2021-11,72
41745,t0694,2021-12,81
41746,t0694,2022-01,58
41747,t0694,2022-02,50
41748,t0694,2022-03,81
41749,t0694,2022-04,84
41750,t0694,2022-05,100
41751,t0694,2022-06,84
41752,t0694,2022-07,79
41753,t0694,2022-08,54
41754,t0694,2022-09,50
41755,t0694,2022-10,50
41756,t0694,2022-11,47
41757,t0694,2022-12,63
41758,t0694,2023-01,84
41759,t0694,2023-02,63
41760,t0694,2023-03,66
41761,t0694,2023-04,85
41762,t0694,2023-05,61
41763,t0694,2023-06,51
41764,t0694,2023-07,89
41765,t0694,2023-08,66
41766,t0694,2023-09,88
41767,t0694,2023-10,83
41768,t0694,2023-11,54
41769,t0694,2023-12,80
41770,t0694,2024-01,97
41771,t0694,2024-02,89
41772,t0694,2024-03,48
41773,t0694,2024-04,84
41774,t0694,2024-05,82
41775,t0694,2024-06,90
41776,t0695,2019-04,1350
41777,t0695,2019-05,1765
41778,t0695,2019-06,2181
41779,t0695,2019-07,1681
41780,t0695,2019-08,1132
41781,t0695,2019-09,992
41782,t0695,2019-10,1133
41783,t0695,2019-11,874
41784,t0695,2019-12,775
41785,t0695,2020-01,521
41786,t0695,2020-02,460
41787,t0695,2020-03,205
41788,t0695,2020-04,282
41789,t0695,2020-05,398
41790,t0695,2020-06,260
41791,t0695,2020-07,275
41792,t0695,2020-08,349
41793,t0695,2020-09,224
41794,t0695,2020-10,358
41795,t0695,2020-11,287
41796,t0695,2020-12,310
41797,t0695,2021-01,279
41798,t0695,2021-02,236
41799,t0695,2021-03,236
41800,t0695,2021-04,195
41801,t0695,2021-05,364
41802,t0695,2021-06,251
41803,t0695,2021-07,333
41804,t0695,2021-08,408
41805,t0695,2021-09,206
41806,t0695,2021-10,308
41807,t0695,2021-11,279
41808,t0695,2021-12,198
41809,t0695,2022-01,258
41810,t0695,2022-02,265
41811,t0695,2022-03,215
41812,t0695,2022-04,196
41813,t0695,2022-05,367
41814,t0695,2022-06,321
41815,t0695,2022-07,352
41816,t0695,2022-08,185
41817,t0695,2022-09,250
41818,t0695,2022-10,406
41819,t0695,2022-11,239
41820,t0695,2022-12,403
41821,t0695,2023-01,317
41822,t0695,2023-02,379
41823,t0695,2023-03,419
41824,t0695,2023-04,310
41825,t0695,2023-05,301
41826,t0695,2023-06,249
41827,t0695,2023-07,351
41828,t0695,2023-08,222
41829,t0695,2023-09,408
41830,t0695,2023-10,405
41831,t0695,2023-11,246
41832,t0695,2023-12,415
41833,t0695,2024-01,274
41834,t0695,2024-02,386
41835,t0695,2024-03,181
41836,t0695,2024-04,272
41837,t0695,2024-05,206
41838,t0695,2024-06,234
41839,t0696,2019-05,1436
41840,t0696,2019-06,2256
41841,t0696,2019-07,1174
41842,t0696,2019-08,1788
41843,t0696,2019-09,1595
41844,t0696,2019-10,1539
41845,t0696,2019-11,915
41846,t0696,2019-12,754
41847,t0696,2020-01,458
41848,t0696,2020-02,476
41849,t0696,2020-03,401
41850,t0696,2020-04,339
41851,t0696,2020-05,326
41852,t0696,2020-06,362
41853,t0696,2020-07,351
41854,t0696,2020-08,333
41855,t0696,2020-09,356
41856,t0696,2020-10,357
41857,t0696,2020-11,265
41858,t0696,2020-12,360
41859,t0696,2021-01,403
41860,t0696,2021-02,337
41861,t0696,2021-03,399
41862,t0696,2021-04,287
41863,t0696,2021-05,383
41864,t0696,2021-06,285
41865,t0696,2021-07,293
41866,t0696,2021-08,253
41867,t0696,2021-09,407
41868,t0696,2021-10,416
41869,t0696,2021-11,357
41870,t0696,2021-12,366
41871,t0696,2022-01,186
41872,t0696,2022-02,353
41873,t0696,2022-03,345
41874,t0696,2022-04,352
41875,t0696,2022-05,385
41876,t0696,2022-06,291
41877,t0696,2022-07,370
41878,t0696,2022-08,396
41879,t0696,2022-09,414
41880,t0696,2022-10,334
41881,t0696,2022-11,307
41882,t0696,2022-12,204
41883,t0696,2023-01,400
41884,t0696,2023-02,337
41885,t0696,2023-03,348
41886,t0696,2023-04,408
41887,t0696,2023-05,292
41888,t0696,2023-06,191
41889,t0696,2023-07,372
41890,t0696,2023-08,403
41891,t0696,2023-09,246
41892,t0696,2023-10,347
41893,t0696,2023-11,346
41894,t0696,2023-12,358
41895,t0696,2024-01,379
41896,t0696,2024-02,313
41897,t0696,2024-03,183
41898,t0696,2024-04,203
41899,t0696,2024-05,316
41900,t0696,2024-06,387
41901,t0697,2017-09,2573
41902,t0697,2017-10,1961
41903,t0697,2017-11,1280
41904,t0697,2017-12,1104
41905,t0697,2018-01,1081
41906,t0697,2018-02,1494
41907,t0697,2018-03,1308
41908,t0697,2018-04,990
41909,t0697,2018-05,466
41910,t0697,2018-06,491
41911,t0697,2018-07,256
41912,t0697,2018-08,310
41913,t0697,2018-09,325
41914,t0697,2018-10,362
41915,t0697,2018-11,226
41916,t0697,2018-12,200
41917,t0697,2019-01,281
41918,t0697,2019-02,320
41919,t0697,2019-03,390
41920,t0697,2019-04,183
41921,t0697,2019-05,326
41922,t0697,2019-06,374
41923,t0697,2019-07,412
41924,t0697,2019-08,399
41925,t0697,2019-09,321
41926,t0697,2019-10,189
41927,t0697,2019-11,345
41928,t0697,2019-12,253
41929,t0697,2020-01,222
41930,t0697,2020-02,350
41931,t0697,2020-03,322
41932,t0697,2020-04,279
41933,t0697,2020-05,370
41934,t0697,2020-06,247
41935,t0697,2020-07,214
41936,t0697,2020-08,208
41937,t0697,2020-09,360
41938,t0697,2020-10,308
41939,t0697,2020-11,278
41940,t0697,2020-12,335
41941,t0697,2021-01,251
41942,t0697,2021-02,192
41943,t0697,2021-03,278
41944,t0697,2021-04,206
41945,t0697,2021-05,355
41946,t0697,2021-06,278
41947,t0697,2021-07,360
41948,t0697,2021-08,266
41949,t0697,2021-09,336
41950,t0697,2021-10,193
41951,t0697,2021-11,183
41952,t0697,2021-12,368
41953,t0697,2022-01,337
41954,t0697,2022-02,302
41955,t0697,2022-03,238
41956,t0697,2022-04,253
41957,t0697,2022-05,391
41958,t0697,2022-06,354
41959,t0697,2022-07,326
41960,t0697,2022-08,203
41961,t0697,2022-09,300
41962,t0697,2022-10,270
41963,t0697,2022-11,180
41964,t0697,2022-12,220
41965,t0697,2023-01,357
41966,t0697,2023-02,395
41967,t0697,2023-03,339
41968,t0697,2023-04,300
41969,t0697,2023-05,199
41970,t0697,2023-06,413
41971,t0697,2023-07,278
41972,t0697,2023-08,329
41973,t0697,2023-09,252
41974,t0697,2023-10,377
41975,t0697,2023-11,392
41976,t0697,2023-12,321
41977,t0697,2024-01,246
41978,t0697,2024-02,346
41979,t0697,2024-03,290
41980,t0697,2024-04,303
41981,t0697,2024-05,270
41982,t0697,2024-06,327
41983,t0698,2018-11,65701
41984,t0698,2018-12,53827
41985,t0698,2019-01,53318
41986,t0698,2019-02,42686
41987,t0698,2019-03,32706
41988,t0698,2019-04,35227
41989,t0698,2019-05,30914
41990,t0698,2019-06,17938
41991,t0698,2019-07,19603
41992,t0698,2019-08,11167
41993,t0698,2019-09,7382
41994,t0698,2019-10,7678
41995,t0698,2019-11,7069
41996,t0698,2019-12,6679
41997,t0698,2020-01,9924
41998,t0698,2020-02,5978
41999,t0698,2020-03,8928
42000,t0698,2020-04,6628
42001,t0698,2020-05,5316
42002,t0698,2020-06,10314
42003,t0698,2020-07,6921
42004,t0698,2020-08,10428
42005,t0698,2020-09,7129
42006,t0698,2020-10,7717
42007,t0698,2020-11,7467
42008,t0698,2020-12,5434
42009,t0698,2021-01,5262
42010,t0698,2021-02,9196
42011,t0698,2021-03,10278
42012,t0698,2021-04,8312
42013,t0698,2021-05,5947
42014,t0698,2021-06,5544
42015,t0698,2021-07,9717
42016,t0698,2021-08,6149
42017,t0698,2021-09,5390
42018,t0698,2021-10,8383
42019,t0698,2021-11,5909
42020,t0698,2021-12,9919
42021,t0698,2022-01,4565
42022,t0698,2022-02,8519
42023,t0698,2022-03,8983
42024,t0698,2022-04,4558
42025,t0698,2022-05,8020
42026,t0698,2022-06,5101
42027,t0698,2022-07,9198
42028,t0698,2022-08,10315
42029,t0698,2022-09,7936
42030,t0698,2022-10,9086
42031,t0698,2022-11,9763
42032,t0698,2022-12,5306
42033,t0698,2023-01,7514
42034,t0698,2023-02,9330
42035,t0698,2023-03,5309
42036,t0698,2023-04,6251
42037,t0698,2023-05,6961
42038,t0698,2023-06,10062
42039,t0698,2023-07,9530
42040,t0698,2023-08,8803
42041,t0698,2023-09,8098
42042,t0698,2023-10,8601
42043,t0698,2023-11,6849
42044,t0698,2023-12,6081
42045,t0698,2024-01,10040
42046,t0698,2024-02,5092
42047,t0698,2024-03,4987
42048,t0698,2024-04,10084
42049,t0698,2024-05,10311
42050,t0698,2024-06,6843
42051,t0699,2017-04,609
42052,t0699,2017-05,572
42053,t0699,2017-06,524
42054,t0699,2017-07,346
42055,t0699,2017-08,473
42056,t0699,2017-09,304
42057,t0699,2017-10,252
42058,t0699,2017-11,190
42059,t0699,2017-12,124
42060,t0699,2018-01,180
42061,t0699,2018-02,129
42062,t0699,2018-03,99
42063,t0699,2018-04,65
42064,t0699,2018-05,89
42065,t0699,2018-06,73
42066,t0699,2018-07,87
42067,t0699,2018-08,104
42068,t0699,2018-09,77
42069,t0699,2018-10,59
42070,t0699,2018-11,90
42071,t0699,2018-12,98
42072,t0699,2019-01,102
42073,t0699,2019-02,55
42074,t0699,2019-03,62
42075,t0699,2019-04,59
42076,t0699,2019-05,99
42077,t0699,2019-06,95
42078,t0699,2019-07,96
42079,t0699,2019-08,93
42080,t0699,2019-09,50
42081,t0699,2019-10,97
42082,t0699,2019-11,69
42083,t0699,2019-12,75
42084,t0699,2020-01,45
42085,t0699,2020-02,101
42086,t0699,2020-03,77
42087,t0699,2020-04,69
42088,t0699,2020-05,90
42089,t0699,2020-06,99
42090,t0699,2020-07,95
42091,t0699,2020-08,55
42092,t0699,2020-09,62
42093,t0699,2020-10,50
42094,t0699,2020-11,51
42095,t0699,2020-12,88
42096,t0699,2021-01,53
42097,t0699,2021-02,104
42098,t0699,2021-03,100
42099,t0699,2021-04,49
42100,t0699,2021-05,64
42101,t0699,2021-06,103
42102,t0699,2021-07,98
42103,t0699,2021-08,92
42104,t0699,2021-09,85
42105,t0699,2021-10,65
42106,t0699,2021-11,45
42107,t0699,2021-12,63
42108,t0699,2022-01,61
42109,t0699,2022-02,85
42110,t0699,2022-03,93
42111,t0699,2022-04,90
42112,t0699,2022-05,51
42113,t0699,2022-06,93
42114,t0699,2022-07,66
42115,t0699,2022-08,51
42116,t0699,2022-09,90
42117,t0699,2022-10,104
42118,t0699,2022-11,77
42119,t0699,2022-12,63
42120,t0699,2023-01,86
42121,t0699,2023-02,62
42122,t0699,2023-03,72
42123,t0699,2023-04,49
42124,t0699,2023-05,61
42125,t0699,2023-06,77
42126,t0699,2023-07,104
42127,t0699,2023-08,73
42128,t0699,2023-09,69
42129,t0699,2023-10,100
42130,t0699,2023-11,53
42131,t0699,2023-12,82
42132,t0699,2024-01,47
42133,t0699,2024-02,88
42134,t0699,2024-03,89
42135,t0699,2024-04,63
42136,t0699,2024-05,94
42137,t0699,2024-06,54
42138,t0700,2015-04,277889
42139,t0700,2015-05,125590
42140,t0700,2015-06,108278
42141,t0700,2015-07,195395
42142,t0700,2015-08,110411
42143,t0700,2015-09,92295
42144,t0700,2015-10,115926
42145,t0700,2015-11,96412
42146,t0700,2015-12,74838
42147,t0700,2016-01,68188
42148,t0700,2016-02,36976
42149,t0700,2016-03,24823
42150,t0700,2016-04,25567
42151,t0700,2016-05,18718
42152,t0700,2016-06,40605
42153,t0700,2016-07,22180
42154,t0700,2016-08,24003
42155,t0700,2016-09,32478
42156,t0700,2016-10,26157
42157,t0700,2016-11,27442
42158,t0700,2016-12,26535
42159,t0700,2017-01,34834
42160,t0700,2017-02,29530
42161,t0700,2017-03,26986
42162,t0700,2017-04,28985
42163,t0700,2017-05,37081
42164,t0700,2017-06,19003
42165,t0700,2017-07,36523
42166,t0700,2017-08,33515
42167,t0700,2017-09,33274
42168,t0700,2017-10,33454
42169,t0700,2017-11,18876
42170,t0700,2017-12,29694
42171,t0700,2018-01,34608
42172,t0700,2018-02,33562
42173,t0700,2018-03,37786
42174,t0700,2018-04,34219
42175,t0700,2018-05,41495
42176,t0700,2018-06,19198
42177,t0700,2018-07,26666
42178,t0700,2018-08,35313
42179,t0700,2018-09,29330
42180,t0700,2018-10,28790
42181,t0700,2018-11,40019
42182,t0700,2018-12,26742
42183,t0700,2019-01,22876
42184,t0700,2019-02,29702
42185,t0700,2019-03,41337
42186,t0700,2019-04,41050
42187,t0700,2019-05,31016
42188,t0700,2019-06,26673
42189,t0700,2019-07,28457
42190,t0700,2019-08,18181
42191,t0700,2019-09,29292
42192,t0700,2019-10,33671
42193,t0700,2019-11,36636
42194,t0700,2019-12,18524
42195,t0700,2020-01,34632
42196,t0700,2020-02,18521
42197,t0700,2020-03,37182
42198,t0700,2020-04,41888
42199,t0700,2020-05,31407
42200,t0700,2020-06,21676
42201,t0700,2020-07,29249
42202,t0700,2020-08,28865
42203,t0700,2020-09,22448
42204,t0700,2020-10,29941
42205,t0700,2020-11,40910
42206,t0700,2020-12,35159
42207,t0700,2021-01,20157
42208,t0700,2021-02,18512
42209,t0700,2021-03,27225
42210,t0700,2021-04,23379
42211,t0700,2021-05,36906
42212,t0700,2021-06,35375
42213,t0700,2021-07,33713
42214,t0700,2021-08,25081
42215,t0700,2021-09,29685
42216,t0700,2021-10,21855
42217,t0700,2021-11,26821
42218,t0700,2021-12,31189
42219,t0700,2022-01,27554
42220,t0700,2022-02,28477
42221,t0700,2022-03,33532
42222,t0700,2022-04,24879
42223,t0700,2022-05,38147
42224,t0700,2022-06,34924
42225,t0700,2022-07,38126
42226,t0700,2022-08,22852
42227,t0700,2022-09,40015
42228,t0700,2022-10,39127
42229,t0700,2022-11,27912
42230,t0700,2022-12,26693
42231,t0700,2023-01,20249
42232,t0700,2023-02,25306
42233,t0700,2023-03,24402
42234,t0700,2023-04,37861
42235,t0700,2023-05,32691
42236,t0700,2023-06,32354
42237,t0700,2023-07,20811
42238,t0700,2023-08,30378
42239,t0700,2023-09,32364
42240,t0700,2023-10,24952
42241,t0700,2023-11,27859
42242,t0700,2023-12,40671
42243,t0700,2024-01,40886
42244,t0700,2024-02,36826
42245,t0700,2024-03,27851
42246,t0700,2024-04,26129
42247,t0700,2024-05,40593
42248,t0700,2024-06,25692
42249,t0701,2018-05,1848
42250,t0701,2018-06,2139
42251,t0701,2018-07,2140
42252,t0701,2018-08,1287
42253,t0701,2018-09,1543
42254,t0701,2018-10,1514
42255,t0701,2018-11,1172
42256,t0701,2018-12,559
42257,t0701,2019-01,703
42258,t0701,2019-02,690
42259,t0701,2019-03,300
